wgi_glacier_id,political_unit,lat,lon
SU5A15105060,SU,49.945,87.266
SU5A15105071,SU,49.939,87.207
SU5A15105097,SU,49.951,87.343
SU5A15105105,SU,50.031,87.454
SU5A15105155,SU,49.925,87.645
SU5A15105170,SU,49.879,87.609
SU5A15105251,SU,49.198,87.946
SU5A15105278,SU,49.535,87.018
SU5A15105314,SU,49.755,86.958
SU5A15105332,SU,49.787,87.101
SU5A15105337,SU,49.782,87.051
SU5A15105364,SU,49.776,86.849
SU5A15105A10,SU,49.985,87.418
SU5A15106003,SU,49.819,89.662
SU5A15106015,SU,49.766,88.272
SU5A15106061,SU,49.807,87.888
SU5A15106114,SU,50.068,87.743
SU5A15106136,SU,50.141,87.675
SU5A15201062,SU,53.867,89.291
SU5B16104021,SU,50.95,89.68
SU5B16104038,SU,50.93,89.37
SU5B16104043,SU,50.67,89.62
SU5B16104103,SU,50.55,90.32
SU5B16105007,SU,52.53,98.82
SU5B16201026,SU,51.8,99.38
SU5C16101011,SU,80.28,97.27
SU5C16101020,SU,80.6,97.12
SU5C16101056,SU,79.88,97.67
SU5C16101073,SU,79.78,98.13
SU5C16101136,SU,79.78,97.63
SU5C16101143,SU,79.78,97.55
SU5C16101167,SU,79.03,103.82
SU5C16101241,SU,78.72,100.85
SU5C16102045,SU,75.888,107.822
SU5C16102048,SU,75.867,107.667
SU5C16102A14,SU,75.826,107.794
SU5C16106019,SU,68.85,90.02
SU5D17301015,SU,62.37,141.25
SU5D17301026,SU,62.2,141.25
SU5D17502017,SU,68.42,128.63
SU5E17701014,SU,77.08,156.48
SU5E17702007,SU,64.65,144.4
SU5E17702010,SU,65.05,146.1
SU5E17702012,SU,65.12,146.12
SU5E17702021,SU,65.2,146.07
SU5E17702024,SU,65.22,146.18
SU5E17702066,SU,65.08,146.1
SU5E17702072,SU,65.17,145.63
SU5E17702077,SU,65.2,145.5
SU5E17702190,SU,66.22,139.95
SU5E17702192,SU,66.2,139.8
SU5E17703034,SU,62.42,141.27
SU5E17703040,SU,62.5,140.9
SU5E17703093,SU,62.72,140.63
SU5E17704001,SU,66.97,139.53
SU5E17704004,SU,66.77,139.43
SU5E19001035,SU,71.02,178.8
SU5F19003022,SU,62.13,141.28
SU5F19003048,SU,61.97,143.02
SU5F19005012,SU,63.059,176.61
SU5F19005086,SU,62.772,176.143
SU5F19005107,SU,62.584,176.238
SU5F19005A47,SU,62.631,176.407
SU5F19005A4C,SU,62.548,176.304
SU5F20001001,SU,62.3,170.25
SU5F20001045,SU,62,171.02
SU5F20001047,SU,62,171.02
SU5F20001081,SU,61.88,171.53
SU5F20001118,SU,61.85,171.93
SU5F20001173,SU,61.78,172.63
SU5F20001188,SU,61.83,172.22
SU5F20001233,SU,61.68,171.58
SU5F20001241,SU,61.65,171.72
SU5F20001268,SU,61.53,172.07
SU5F20001318,SU,61.4,172.42
SU5F20001325,SU,61.25,172.63
SU5F20001337,SU,61.4,172.23
SU5F20001338,SU,61.4,172.25
SU5F20001363,SU,61.53,171.93
SU5F20001459,SU,61.02,171.98
SU5F20001527,SU,60.7,170.62
SU5F20001531,SU,60.8,170.72
SU5F20001536,SU,61,171.43
SU5F20001560,SU,61.68,171.58
SU5F20001627,SU,62.03,170.85
SU5F20001644,SU,60.52,167.35
SU5F20001671,SU,60.18,166.75
SU5F20002302,SU,55.67,157.68
SU5F20002333,SU,57.53,160.35
SU5F20002377,SU,58.42,160.93
SU5F20002404,SU,58.65,161.22
SU5F20003099,SU,56.63,161.37
SU5F20003150,SU,55.83,160.3
SU5F20004002,SU,58.73,161.38
SU5F20004021,SU,58.47,161.27
SU5F20004032,SU,58.45,161.07
SU5F20004044,SU,58.43,161.05
SU5F20004087,SU,57.77,160.55
SU5F20004189,SU,55.07,160.73
SU5F20004220,SU,54.82,161.93
SU5F20004246,SU,53.6,159.12
SU5F20004249,SU,53.58,159.13
SU5F20004255,SU,53.33,158.72
SU5F20090010,SU,61.672,161.436
SU5T09104082,SU,43.22,41.87
SU5T09104095,SU,43.2,41.97
SU5T09104116,SU,43.2,42.07
SU5T09105206,SU,43.2,42.42
SU5T09105227,SU,43.15,42.47
SU5T09105240,SU,43.13,42.58
SU5T09105251,SU,43.17,42.8
SU5T09105254,SU,43.12,42.8
SU5T09105260,SU,43.13,42.85
SU5T09105298,SU,42.9,42.72
SU5T09106368,SU,42.88,43.45
SU5T09106369,SU,42.88,43.48
SU5V09201038,SU,39.07,46.07
SU5X13201035,SU,42.97,76.73
SU5X13201044,SU,42.97,76.78
SU5X13201087,SU,42.98,77.07
SU5X13201103,SU,43.07,77.05
SU5X13201110,SU,43.07,77.1
SU5X13201135,SU,43,77.15
SU5X13201228,SU,43.17,77.52
SU5X13202007,SU,43.1,77.6
SU5X13202181,SU,42.9,77.93
SU5X13202191,SU,42.87,78.03
SU5X13203095,SU,42.33,80.22
SU5X13204017,SU,44.807,80.216
SU5X13204027,SU,44.77,80.163
SU5X13204060,SU,44.674,80.189
SU5X13204165,SU,44.588,80.175
SU5X13204241,SU,44.746,79.883
SU5X13204275,SU,44.615,79.734
SU5X13204307,SU,44.679,79.589
SU5X13204A09,SU,44.792,80.134
SU5X13204A15,SU,44.621,80.165
SU5X13204A2E,SU,44.563,80.18
SU5X13204A44,SU,44.702,80.126
SU5X13204A73,SU,44.657,79.588
SU5X13204A79,SU,44.593,79.475
SU5X13205002,SU,44.587,79.449
SU5X13205006,SU,44.585,79.334
SU5X13205075,SU,44.769,79.787
SU5X13205076,SU,44.762,79.799
SU5X13205102,SU,44.935,79.946
SU5X13205143,SU,44.92,79.668
SU5X13205148,SU,44.904,79.625
SU5X13205186,SU,44.833,79.487
SU5X13205191,SU,44.85,79.442
SU5X13205219,SU,44.966,79.151
SU5X13205253,SU,44.881,79.311
SU5X13205279,SU,44.952,79.445
SU5X13205A18,SU,44.764,79.731
SU5X13205A32,SU,44.914,79.525
SU5X13205A40,SU,44.897,79.188
SU5X14101038,SU,42.09,70.92
SU5X14101063,SU,42.15,71.04
SU5X14101090,SU,42.16,71.17
SU5X14101100,SU,42.27,71.12
SU5X14101117,SU,42.17,70.76
SU5X14101121,SU,42.16,70.74
SU5X14101150,SU,42.26,70.85
SU5X14101153,SU,42.26,70.87
SU5X14101157,SU,42.18,70.56
SU5X14101213,SU,42.02,70.34
SU5X14102002,SU,41.87,70.65
SU5X14102028,SU,42.09,71.09
SU5X14102033,SU,42.14,71.19
SU5X14102095,SU,41.87,71.65
SU5X14103040,SU,42.01,71.94
SU5X14103147,SU,42.01,73.75
SU5X14103190,SU,42.13,73.12
SU5X14103231,SU,42.43,74.42
SU5X14103237,SU,42.43,74.48
SU5X14103265,SU,42.31,74.81
SU5X14103293,SU,42.09,74.35
SU5X14104018,SU,41.66,76.2
SU5X14104046,SU,41.84,76.64
SU5X14104048,SU,41.85,76.62
SU5X14104060,SU,41.9,76.68
SU5X14104217,SU,41.81,77.33
SU5X14104223,SU,41.85,77.28
SU5X14104342,SU,41.72,77.33
SU5X14104344,SU,41.71,77.32
SU5X14104393,SU,41.6,77.23
SU5X14104399,SU,41.58,77.15
SU5X14104404,SU,41.58,77.08
SU5X14105052,SU,41.42,77
SU5X14105060,SU,41.35,77.06
SU5X14105143,SU,41.27,77.28
SU5X14105169,SU,41.32,77.54
SU5X14105172,SU,41.31,77.57
SU5X14105240,SU,41.39,77.51
SU5X14105283,SU,41.39,77.72
SU5X14105298,SU,41.44,77.82
SU5X14105435,SU,41.8,77.89
SU5X14105449,SU,41.83,77.95
SU5X14105457,SU,41.79,77.89
SU5X14105469,SU,41.76,77.67
SU5X14105530,SU,41.54,77.16
SU5X14105536,SU,41.56,77.2
SU5X14106007,SU,41.36,76.34
SU5X14106170,SU,41.08,76.08
SU5X14106239,SU,40.82,75.5
SU5X14107017,SU,41.54,73.52
SU5X14107028,SU,41.53,73.53
SU5X14107034,SU,41.33,73.5
SU5X14107047,SU,40.9,74.27
SU5X14107051,SU,40.81,74.25
SU5X14107089,SU,40.6,74.58
SU5X14107092,SU,40.56,74.59
SU5X14107127,SU,40.5,74.91
SU5X14107137,SU,40.47,75.03
SU5X14107143,SU,40.49,75.04
SU5X14107192,SU,40.91,74.82
SU5X14108064,SU,40.66,74.42
SU5X14108088,SU,40.57,74.2
SU5X14108097,SU,40.53,74.49
SU5X14108115,SU,40.54,74.59
SU5X14108154,SU,40.44,74.62
SU5X14108175,SU,40.37,74.77
SU5X14108190,SU,40.13,74.22
SU5X14108211,SU,40.12,73.97
SU5X14108273,SU,39.95,73.7
SU5X14108274,SU,39.93,73.67
SU5X14109054,SU,39.72,71.87
SU5X14109090,SU,39.72,72.12
SU5X14109115,SU,39.78,72.42
SU5X14109172,SU,39.88,72.3
SU5X14109183,SU,39.85,72.35
SU5X14109206,SU,39.9,72.47
SU5X14109250,SU,40,72.7
SU5X14109278,SU,39.97,72.7
SU5X14109321,SU,39.83,72.68
SU5X14109325,SU,39.8,72.67
SU5X14109351,SU,39.88,72.82
SU5X14109370,SU,39.82,72.93
SU5X14109377,SU,39.83,72.98
SU5X14109382,SU,39.82,73.02
SU5X14109418,SU,40.07,73.12
SU5X14110001,SU,39.52,69.22
SU5X14110030,SU,39.6,69.63
SU5X14110108,SU,39.58,70.18
SU5X14110111,SU,39.6,70.2
SU5X14110119,SU,39.63,70.23
SU5X14110140,SU,39.58,70.4
SU5X14110194,SU,39.62,70.67
SU5X14110236,SU,39.62,70.82
SU5X14110255,SU,39.58,70.67
SU5X14110273,SU,39.52,70.78
SU5X14110308,SU,39.4,70.92
SU5X14110334,SU,39.42,70.98
SU5X14110429,SU,39.72,71.42
SU5X14110476,SU,39.7,71.55
SU5X14110492,SU,39.8,71.67
SU5X14111014,SU,42.33,70.71
SU5X14111017,SU,42.34,70.66
SU5X14111035,SU,42.36,70.78
SU5X14201008,SU,42.33,70.86
SU5X14201040,SU,42.16,71.9
SU5X14201044,SU,42.26,71.2
SU5X14201058,SU,42.25,71.27
SU5X14201066,SU,42.22,71.3
SU5X14201069,SU,42.21,71.33
SU5X14201072,SU,42.21,71.37
SU5X14201077,SU,42.21,71.42
SU5X14201125,SU,42.07,72.12
SU5X14201158,SU,42.25,72.66
SU5X14201183,SU,42.26,72.86
SU5X14201208,SU,42.44,73.62
SU5X14202031,SU,42.42,73.5
SU5X14202052,SU,42.53,73.54
SU5X14202071,SU,42.46,73.68
SU5X14202145,SU,42.37,73.97
SU5X14202169,SU,42.49,74.1
SU5X14202191,SU,42.47,74.23
SU5X14202233,SU,42.51,74.43
SU5X14202254,SU,42.52,74.52
SU5X14202255,SU,42.51,74.55
SU5X14202316,SU,42.57,74.81
SU5X14202322,SU,42.52,74.76
SU5X14202344,SU,42.5,74.85
SU5X14202425,SU,42.47,75.54
SU5X14203024,SU,42.42,75.09
SU5X14203081,SU,42.06,75.32
SU5X14203123,SU,41.88,76.61
SU5X14203154,SU,42.08,75.81
SU5X14203157,SU,42.06,75.82
SU5X14203172,SU,42.04,75.93
SU5X14203191,SU,42.07,76.05
SU5X14204007,SU,42.79,76.66
SU5X14204050,SU,42.84,77.06
SU5X14204113,SU,42.93,76.85
SU5X14204124,SU,42.89,76.51
SU5X14205057,SU,41.94,77.11
SU5X14205074,SU,41.96,77.26
SU5X14205128,SU,41.89,77.65
SU5X14205141,SU,41.98,77.68
SU5X14205145,SU,42.01,77.68
SU5X14205162,SU,42.05,77.79
SU5X14205243,SU,42.18,78.15
SU5X14205265,SU,42.14,78.27
SU5X14205286,SU,42.18,78.43
SU5X14205316,SU,42.24,78.45
SU5X14205332,SU,42.24,78.52
SU5X14205342,SU,42.24,78.59
SU5X14205356,SU,42.34,78.56
SU5X14205389,SU,42.3,78.73
SU5X14205482,SU,42.89,77.81
SU5X14205513,SU,42.91,77.4
SU5X14205519,SU,42.89,77.35
SU5X14205538,SU,42.9,77.19
SU5X14205548,SU,42.83,77.13
SU5X14206031,SU,41.7,78.23
SU5X14206035,SU,41.49,78.13
SU5X14206053,SU,41.4,78.36
SU5X14206131,SU,41.56,78.72
SU5X14207083,SU,42.12,78.61
SU5X14207084,SU,42.12,78.63
SU5X14207103,SU,42.05,78.67
SU5X14207112,SU,42.07,78.69
SU5X14207133,SU,42.11,78.83
SU5X14207138,SU,42.12,78.85
SU5X14207204,SU,41.98,78.86
SU5X14207221,SU,41.94,78.67
SU5X14207274,SU,42.1,78.52
SU5X14207295,SU,42.09,78.39
SU5X14207364,SU,41.9,78.35
SU5X14207386,SU,41.89,78.48
SU5X14208039,SU,42.38,79.97
SU5X14208073,SU,42.36,79.8
SU5X14208078,SU,42.34,79.75
SU5X14208141,SU,42.26,79.6
SU5X14208150,SU,42.26,79.55
SU5X14208167,SU,42.24,79.46
SU5X14208174,SU,42.24,79.41
SU5X14209060,SU,42.26,80.03
SU5X14209098,SU,42.2,79.97
SU5X14209103,SU,42.19,79.92
SU5X14209149,SU,42.14,80.13
SU5X14209220,SU,42.16,79.8
SU5X14209239,SU,42.16,79.59
SU5X14209325,SU,42.04,79.61
SU5X14209361,SU,42,79.55
SU5X14210013,SU,40.78,76.64
SU5X14210022,SU,40.67,76.42
SU5X14210051,SU,40.97,75.78
SU5X14210101,SU,41.08,77.1
SU5X14210136,SU,41.03,76.72
SU5X14210151,SU,41.1,78.01
SU5X14210168,SU,41.1,78
SU5X14210200,SU,41.1,77.78
SU5X14210257,SU,41.28,77.59
SU5X14210289,SU,41.31,77.86
SU5X14210305,SU,41.22,77.92
SU5X14210328,SU,41.35,77.75
SU5X14211003,SU,40.88,75.6
SU5X14301033,SU,39.57,69.68
SU5X14301089,SU,39.55,69.95
SU5X14301102,SU,39.52,69.98
SU5X14301131,SU,39.52,70.12
SU5X14301152,SU,39.5,70.25
SU5X14301232,SU,39.5,70.53
SU5X14301243,SU,39.55,70.6
SU5X14301269,SU,39.42,70.45
SU5X14301298,SU,39.35,70.22
SU5X14301391,SU,39.3,69.62
SU5X14301394,SU,39.32,69.6
SU5X14301406,SU,39.28,69.52
SU5X14301418,SU,39.3,69.45
SU5X14301467,SU,39.23,69.1
SU5X14301483,SU,39.25,68.9
SU5X14301532,SU,39.25,69.57
SU5X14301543,SU,39.15,69.65
SU5X14301545,SU,39.15,69.63
SU5X14301554,SU,39.15,69.6
SU5X14301586,SU,39.05,69.08
SU5X14301669,SU,38.95,68.37
SU5X14301693,SU,38.95,68.17
SU5X14301722,SU,39.05,68.17
SU5X14301757,SU,39.2,68.3
SU5X14301765,SU,39.18,68.25
SU5X14301768,SU,39.18,68.25
SU5X14301778,SU,39.22,68.2
SU5X14304002,SU,38.7,67.57
SU5X14304038,SU,38.98,67.67
SU5X14304062,SU,38.95,67.82
SU5X14304108,SU,38.92,68.15
SU5X14304127,SU,38.85,68.12
SU5X14304138,SU,38.82,68.07
SU5X14305046,SU,38.95,68.55
SU5X14305075,SU,39,68.57
SU5X14305081,SU,39,69.02
SU5X14305100,SU,38.98,68.83
SU5X14305141,SU,38.97,69
SU5X14305148,SU,39,69.12
SU5X14305163,SU,39.05,69.15
SU5X14305216,SU,39.08,69.67
SU5X14306021,SU,39.15,70
SU5X14306038,SU,39.18,70
SU5X14306048,SU,39.15,69.83
SU5X14306056,SU,39.17,69.77
SU5X14306072,SU,39.3,69.72
SU5X14306088,SU,39.3,69.9
SU5X14306108,SU,39.33,70.07
SU5X14306110,SU,39.37,70.1
SU5X14306160,SU,39.38,70.52
SU5X14306165,SU,39.32,70.49
SU5X14306185,SU,39.28,70.38
SU5X14306212,SU,39.15,70.43
SU5X14306213,SU,39.15,70.43
SU5X14306270,SU,39.4,70.68
SU5X14306373,SU,39.37,71.07
SU5X14306395,SU,39.47,71.22
SU5X14306419,SU,39.57,71.38
SU5X14306479,SU,39.48,71.52
SU5X14306518,SU,38.98,70.68
SU5X14306521,SU,38.97,70.64
SU5X14307010,SU,39.6,71.63
SU5X14307033,SU,39.67,71.63
SU5X14307035,SU,39.67,71.62
SU5X14307045,SU,39.67,71.53
SU5X14307092,SU,39.8,72.63
SU5X14307093,SU,39.8,72.78
SU5X14307164,SU,39.42,73
SU5X14307166,SU,39.45,73.08
SU5X14307216,SU,39.42,72.7
SU5X14307228,SU,39.37,72.45
SU5X14307263,SU,39.38,72.02
SU5X14307278,SU,39.25,71.75
SU5X14308011,SU,38.9,72.33
SU5X14308067,SU,38.87,72.13
SU5X14308113,SU,39.18,71.82
SU5X14308145,SU,39.25,71.98
SU5X14308170,SU,39.25,72.1
SU5X14308197,SU,39.33,72.42
SU5X14308238,SU,39.37,72.68
SU5X14308241,SU,39.38,72.73
SU5X14308316,SU,39.18,72.83
SU5X14308323,SU,39.22,72.77
SU5X14308345,SU,39.22,72.62
SU5X14308357,SU,39.12,72.75
SU5X14308373,SU,39.12,72.67
SU5X14308379,SU,39.15,72.63
SU5X14308388,SU,39.17,72.58
SU5X14308419,SU,39.1,72.58
SU5X14308470,SU,39.03,72.8
SU5X14308540,SU,38.8,72.95
SU5X14308659,SU,38.9,72.42
SU5X14308744,SU,39.03,71.88
SU5X14308747,SU,39.05,71.88
SU5X14308806,SU,39.07,71.62
SU5X14309024,SU,38.952,70.662
SU5X14309027,SU,38.952,70.662
SU5X14309038,SU,38.962,70.813
SU5X14309039,SU,38.962,70.813
SU5X14309080,SU,38.971,71.399
SU5X14309112,SU,38.971,71.111
SU5X14309129,SU,38.843,71.169
SU5X14309200,SU,38.88,71.81
SU5X14309228,SU,38.942,71.949
SU5X14309293,SU,38.756,71.806
SU5X14309322,SU,38.663,71.77
SU5X14309367,SU,38.774,71.404
SU5X14309408,SU,38.538,71.498
SU5X14309439,SU,38.608,71.383
SU5X14309514,SU,38.612,71.053
SU5X14309533,SU,38.747,71.09
SU5X14309A2B,SU,38.964,71.365
SU5X14309A9C,SU,38.9,71.99
SU5X14309ABC,SU,38.622,71.39
SU5X14310010,SU,38.23,70.43
SU5X14310058,SU,38.47,71.25
SU5X14310081,SU,38.4,71.33
SU5X14311107,SU,38.75,72.1
SU5X14311125,SU,38.55,72.23
SU5X14311213,SU,38.5,71.82
SU5X14312003,SU,38.3,71.5
SU5X14312070,SU,38.47,72.13
SU5X14312132,SU,38.3,72.03
SU5X14312149,SU,38.37,72
SU5X14312153,SU,38.37,71.97
SU5X14312169,SU,38.33,71.88
SU5X14312175,SU,38.32,71.9
SU5X14312198,SU,38.13,71.73
SU5X14312234,SU,38.07,71.48
SU5X14313003,SU,38.03,71.6
SU5X14313013,SU,38.05,71.73
SU5X14313092,SU,38.26,72.2
SU5X14313111,SU,38.42,72.26
SU5X14313138,SU,38.48,72.49
SU5X14313153,SU,38.44,72.5
SU5X14313179,SU,38.63,72.56
SU5X14313193,SU,38.5,72.66
SU5X14313197,SU,38.55,72.68
SU5X14313200,SU,38.51,72.7
SU5X14313201,SU,38.55,72.74
SU5X14313214,SU,38.6,72.71
SU5X14313275,SU,38.67,72.44
SU5X14313421,SU,38.84,73.02
SU5X14313459,SU,38.54,73.35
SU5X14313505,SU,38.45,73.36
SU5X14313531,SU,38.4,73.14
SU5X14313559,SU,38.31,72.82
SU5X14313590,SU,38.25,72.44
SU5X14313639,SU,38.04,72.46
SU5X14313642,SU,38.03,72.49
SU5X14313690,SU,38,72.32
SU5X14313698,SU,38.08,72.22
SU5X14313823,SU,37.96,72.03
SU5X14313848,SU,37.81,71.95
SU5X14313867,SU,37.79,71.82
SU5X14314065,SU,38.08,72.62
SU5X14314097,SU,38.02,72.73
SU5X14314115,SU,38,72.8
SU5X14314128,SU,38.08,72.82
SU5X14314163,SU,37.97,73.1
SU5X14314172,SU,37.93,73.18
SU5X14314192,SU,38.07,73.08
SU5X14314211,SU,38.12,73.02
SU5X14314284,SU,38.12,73.1
SU5X14314321,SU,38.08,73.2
SU5X14314345,SU,38.07,73.32
SU5X14314367,SU,37.98,73.27
SU5X14314431,SU,38,73.43
SU5X14314446,SU,37.98,73.58
SU5X14314507,SU,37.42,74.23
SU5X14314551,SU,37.4,75.15
SU5X14314575,SU,37.8,74.82
SU5X14314598,SU,38.48,73.62
SU5X14314609,SU,38.43,73.57
SU5X14314689,SU,38.32,73.63
SU5X14314760,SU,38.3,73.32
SU5X14314785,SU,38.25,72.73
SU5X14315033,SU,37.83,71.97
SU5X14315039,SU,37.78,72.03
SU5X14315052,SU,37.8,72.13
SU5X14315060,SU,37.82,72.17
SU5X14315119,SU,37.8,72.43
SU5X14315146,SU,37.82,72.55
SU5X14315188,SU,37.83,72.67
SU5X14315243,SU,37.9,73.1
SU5X14315257,SU,37.55,73.97
SU5X14315259,SU,37.57,73.97
SU5X14315398,SU,37.72,72.62
SU5X14315401,SU,37.68,72.67
SU5X14315438,SU,37.57,72.72
SU5X14315474,SU,37.53,72.63
SU5X14315521,SU,37.63,72.13
SU5X14315609,SU,37.52,71.88
SU5X14315616,SU,37.47,71.95
SU5X14315664,SU,37.4,71.95
SU5X14315713,SU,37.48,72.18
SU5X14315824,SU,37.08,72.15
SU5X14315831,SU,37.07,72.05
SU5X14315842,SU,37.02,71.97
SU5X14315905,SU,37.17,71.7
SU5X14315908,SU,37.17,71.68
SU5X14315916,SU,37.3,71.6
SU5X14316010,SU,37.15,71.67
SU5X14316011,SU,37.13,71.72
SU5X14316069,SU,36.95,71.7
SU5X14316103,SU,36.77,71.78
SU5X14316106,SU,36.75,71.83
SU5X14316167,SU,36.93,71.78
SU5X14316183,SU,36.97,71.9
SU5X14316185,SU,36.93,71.92
SU5X14316187,SU,36.92,71.98
SU5X14316231,SU,37.08,72.32
SU5X14316234,SU,37.12,72.3
SU5X14316260,SU,37.08,72.52
SU5X14316263,SU,37.12,72.52
SU5X14316267,SU,37.15,72.53
SU5X14316269,SU,37.17,72.57
SU5X14316377,SU,37.28,73.83
SU5X14316390,SU,37.25,73.72
SU5X14316392,SU,37.25,73.7
SU5X14317031,SU,38.95,73.77
SU5X14317044,SU,38.88,73.67
SU5X14317048,SU,38.87,73.65
SU5X14317071,SU,38.83,73.67
SU5X14317113,SU,38.63,73.43
SU5X14317140,SU,38.87,73.02
SU5X14317151,SU,38.95,73.03
SU5X14317182,SU,39.1,73.15
SU5X14317188,SU,39.03,73.03
SU5X14317193,SU,39.1,73.05
SU5X14317226,SU,39.08,72.98
SU5X14317239,SU,39.12,72.95
SU5X14317247,SU,39.07,72.9
SU5X14317263,SU,39.13,72.9
SU5X14318026,SU,39.2,73.18
SU5X14318039,SU,39.28,73.18
SU5X14318065,SU,39.37,73.13
SU5X14318103,SU,39.38,73.5
SU5X14318109,SU,39.42,73.62
SU5X14318115,SU,39.47,73.63
SU5X14319074,SU,39.55,73.68
TF6C40302012,TF,-49.585,68.892
TF6C40304028,TF,-49.127,68.953
TF6C40304033,TF,-49.091,69.082
TZ3D500A4001,TZ,-3.069,37.354
TZ3D700C1005,TZ,-3.075,37.336
US2A00101004,US,68.317,-149.6
US2A00101006,US,68.267,-149.7
US2A00101031,US,68.1,-150.117
US2A00102010,US,68.3,-150.45
US2A00102045,US,68.2,-151.017
US2A00102050,US,68.183,-151.067
US2A00104044,US,67.883,-153.883
US2A00106015,US,68.25,-154.733
US2A00205032,US,69.183,-143.833
US2A00205050,US,69.317,-143.867
US2A00206040,US,69.233,-144.117
US2A00206045,US,69.283,-144.15
US2A00207032,US,69.033,-144.267
US2A00207046,US,68.917,-144.75
US2A00207081,US,69.283,-144.867
US2A00208001,US,69.3,-144.883
US2A00208014,US,69.183,-144.95
US2A00209017,US,69.15,-145.383
US2A00209043,US,68.633,-146.467
US2A00211001,US,68.95,-146.75
US2A00211003,US,68.917,-146.65
US2A00211011,US,68.55,-146.867
US2A00211018,US,68.567,-147.2
US2A00211027,US,68.55,-147.45
US2K04313002,US,37.042,-118.612
US2K04313009,US,37.095,-118.635
US2K04313010,US,37.097,-118.64
US2K04314003,US,37.037,-118.482
US2K04314004,US,37.107,-118.518
US2K04316002,US,36.952,-118.402
US2K04316013,US,36.82,-118.438
US2K04332005,US,36.542,-118.502
US2K04332012,US,36.578,-118.525
US2K04333004,US,36.633,-118.472
US2K04333011,US,36.592,-118.293
US2K04433001,US,38.072,-119.387
US2K04433003,US,38.068,-119.357
US2K04441005,US,37.753,-119.297
US2K04451004,US,37.717,-119.257
US2K04452003,US,37.647,-119.162
US2K04454005,US,37.398,-118.793
US2K04454013,US,37.372,-118.832
US2K04455001,US,37.302,-118.815
US2K04456001,US,37.298,-118.817
US2K04457016,US,37.168,-118.763
US2K04458007,US,37.168,-118.815
US2L00211007,US,36.575,-118.287
US2L00213011,US,37.052,-118.43
US2L00215014,US,37.147,-118.623
US2L00215025,US,37.182,-118.662
US2L00216002,US,37.268,-118.667
US2L00216017,US,37.362,-118.813
US2L00221006,US,37.728,-119.24
US2L00422002,US,38.377,-119.61
US2M00123001,US,48.85,-121.533
US2M00212003,US,48.817,-121.667
US2M00214004,US,48.85,-121.533
US2M00216006,US,48.8,-121.383
US2M00217011,US,48.75,-121.467
US2M00218007,US,48.75,-121.483
US2M00222003,US,48.667,-121.483
US2M00232001,US,48.833,-121.267
US2M00236006,US,48.983,-121.25
US2M00246002,US,48.517,-120.8
US2M00246003,US,48.517,-120.817
US2M00261002,US,48.567,-121.167
US2M00261006,US,48.533,-121.133
US2M00262012,US,48.467,-121.083
US2M00271003,US,48.35,-121.217
US2M00284003,US,47.983,-121.333
US2M00285007,US,48.017,-121.383
US2M00552001,US,46.82,-121.792
US2M00A11015,US,47.8,-123.633
US2M00A12007,US,47.817,-123.717
US2M00A14001,US,47.8,-123.75
US2M00A31017,US,47.65,-123.483
US2M00B11009,US,47.817,-123.217
US2M00B12001,US,47.883,-123.2
US2M00B12013,US,47.833,-123.317
US2M00B22002,US,47.8,-123.367
US2M00B25014,US,47.75,-123.583
US2M00B28001,US,47.917,-123.633
US2M10422012,US,47.483,-120.9
US2M10432001,US,48.133,-120.783
US2M10442012,US,48.167,-120.883
US2M10445004,US,48.367,-121.033
US2M10446021,US,48.483,-121
US2M10446025,US,48.483,-120.917
US2M10447005,US,48.5,-120.917
US2M10453002,US,48.517,-120.483
US2M10454002,US,48.583,-120.7
US2N00000019,US,59.85,-149.9
US2N00000026,US,69.3,-143.8
US2N00000030,US,58.79,-136.8
US2N00000046,US,59.53,-138.8
US2N00201800,US,57.233,-132.375
US2N00400604,US,61.6,-143.05
US2N00500501,US,61.29,-146.2
US2N18503000,US,62.98,-150.73
AF5Q112B0001,AF,34.672,68.874
AF5Q112C0001,AF,35.388,69.258
AF5Q112C0055,AF,35.757,69.905
AF5Q112C0056,AF,35.773,69.917
AF5Q112C0065,AF,35.753,69.992
AF5Q112C0066,AF,35.767,70
AF5Q112C0111,AF,35.657,70.218
AF5Q112C0116,AF,35.6,70.174
AF5Q112C0118,AF,35.618,70.168
AF5Q112C0131,AF,35.484,70.142
AF5Q112C0139,AF,35.49,70.069
AF5Q112C0189,AF,35.336,69.904
AF5Q112C0204,AF,35.204,69.952
AF5Q112C0209,AF,35.208,69.909
AF5X14005018,AF,38.035,70.802
AF5X14005042,AF,37.933,70.952
AF5X14005080,AF,37.785,70.858
AF5X14006006,AF,38.287,70.753
AF5X14007061,AF,38.054,70.922
AF5X14007097,AF,38.088,70.783
AF5X14008045,AF,38.191,71.22
AF5X14008079,AF,38.291,71.038
AF5X14008082,AF,38.318,71.022
AQ6C10200023,AQ,-68.824,-90.711
AQ6C20100008,AQ,-61.297,-54.152
AQ6C20101014,AQ,-61.161,-55.15
AQ6C20101102,AQ,-61.076,-54.47
AQ6C20102201,AQ,-61.465,-55.918
AQ6C20102202,AQ,-61.467,-55.905
AQ6C20107012,AQ,-62.62,-59.915
AQ6C20107042,AQ,-62.641,-60.299
AQ6C20204113,AQ,-60.623,-45.498
AQ7DGC000013,AQ,-64.5476,-61.5247
